onset	duration	sample	nouns	verbs	characters	valence	arousal
3.0	1.5	2	introduction.n.01; flower.n.01; funeral home.n.01; coffin.n.01; 	anguish.v.01; sadden.v.01; 	jonathan byers 	2	2
4.5	1.5	3	introduction.n.01; flower.n.01; funeral home.n.01; coffin.n.01; mortician.n.01; 	anguish.v.01; sadden.v.01; crape.v.01; 	jonathan byers 	2	2
6.0	1.5	4	introduction.n.01; flower.n.01; funeral home.n.01; coffin.n.01; mortician.n.01; 	anguish.v.01; sadden.v.01; crape.v.01; 	jonathan byers 	2	2
7.5	1.5	5	introduction.n.01; flower.n.01; funeral home.n.01; coffin.n.01; mortician.n.01; 	anguish.v.01; sadden.v.01; crape.v.01; describe.v.01; 	jonathan byers 	2	2
9.0	1.5	6	introduction.n.01; flower.n.01; funeral home.n.01; coffin.n.01; mortician.n.01; budget.n.01; 	anguish.v.01; sadden.v.01; crape.v.01; describe.v.01; 	jonathan byers 	2	2
10.5	1.5	7	introduction.n.01; flower.n.01; funeral home.n.01; coffin.n.01; mortician.n.01; budget.n.01; 	anguish.v.01; sadden.v.01; crape.v.01; describe.v.01; 	jonathan byers 	2	2
12.0	1.5	8	introduction.n.01; flower.n.01; funeral home.n.01; coffin.n.01; mortician.n.01; budget.n.01; 	anguish.v.01; sadden.v.01; crape.v.01; describe.v.01; 	jonathan byers 	2	2
13.5	1.5	9	introduction.n.01; flower.n.01; funeral home.n.01; coffin.n.01; mortician.n.01; budget.n.01; 	anguish.v.01; sadden.v.01; crape.v.01; describe.v.01; 	jonathan byers 	2	2
15.0	1.5	10	introduction.n.01; flower.n.01; funeral home.n.01; coffin.n.01; mortician.n.01; budget.n.01; 	anguish.v.01; sadden.v.01; crape.v.01; describe.v.01; 	jonathan byers 	2	2
16.5	1.5	11	introduction.n.01; flower.n.01; funeral home.n.01; coffin.n.01; mortician.n.01; budget.n.01; 	anguish.v.01; sadden.v.01; crape.v.01; describe.v.01; 	jonathan byers 	2	2
18.0	1.5	12	introduction.n.01; flower.n.01; funeral home.n.01; coffin.n.01; mortician.n.01; budget.n.01; 	anguish.v.01; sadden.v.01; crape.v.01; describe.v.01; 	jonathan byers, nancy wheeler 	2	2
19.5	1.5	13	introduction.n.01; flower.n.01; funeral home.n.01; coffin.n.01; mortician.n.01; budget.n.01; 	anguish.v.01; sadden.v.01; surprise.v.01 	jonathan byers, nancy wheeler 	2	2
21.0	1.5	14	introduction.n.01; flower.n.01; funeral home.n.01; coffin.n.01; mortician.n.01; budget.n.01; 	anguish.v.01; sadden.v.01; surprise.v.01; excuse.v.01; 	jonathan byers, nancy wheeler 	2	2
22.5	1.5	15	introduction.n.01; flower home.n.01; funeral home.n.01; coffin.n.01; mortician.n.01; budget.n.01; 	anguish.v.01; sadden.v.01; surprise.v.01; excuse.v.01; 	jonathan byers, nancy wheeler 	2	2
24.0	1.5	16	introduction.n.01; flower.n.01; funeral home.n.01; coffin.n.01; mortician.n.01; budget.n.01; 	anguish.v.01; sadden.v.01; surprise.v.01; excuse.v.01; 	jonathan byers, nancy wheeler 	2	2
25.5	1.5	17	introduction.n.01; flower.n.01; funeral home.n.01; coffin.n.01; mortician.n.01; budget.n.01; 	anguish.v.01; sadden.v.01; surprise.v.01; excuse.v.01; 	jonathan byers, nancy wheeler 	2	2
27.0	1.5	18	introduction.n.01; flower.n.01; funeral home.n.01; coffin.n.01; mortician.n.01; budget.n.01; 	anguish.v.01; sadden.v.01; surprise.v.01; excuse.v.01; 	jonathan byers, nancy wheeler 	2	2
28.5	1.5	19	introduction.n.01; flower.n.01; funeral home.n.01; coffin.n.01; mortician.n.01; budget.n.01; 	anguish.v.01; sadden.v.01; surprise.v.01; excuse.v.01; 	jonathan byers, nancy wheeler 	2	2
