onset	duration	trial_type	stim_file	prompt	response	response_time
3.011	1.5	Self	stimuli/task-sorpf/self.png	driven	1	0.411
7.797999999999999	1.5	Self	stimuli/task-sorpf/self.png	a_bad_friend	2	1.179
12.691	1.5	Self	stimuli/task-sorpf/self.png	unattractive	n/a	n/a
17.264	1.5	Self	stimuli/task-sorpf/self.png	funny	1	0.114
21.824	1.5	Self	stimuli/task-sorpf/self.png	overweight	2	0.7040000000000001
26.838	1.5	Self	stimuli/task-sorpf/self.png	closed_off	2	0.31
31.451	1.5	Self	stimuli/task-sorpf/self.png	studious	1	0.282
36.145	1.5	Self	stimuli/task-sorpf/self.png	in_good_shape	1	0.46
42.745	0.8	Flanker-Congruent	stimuli/task-sorpf/arrows/Right100.jpg	n/a	2	0.745
45.545	0.8	Flanker-Congruent	stimuli/task-sorpf/arrows/Right100.jpg	n/a	2	0.653
49.945	0.8	Flanker-Incongruent	stimuli/task-sorpf/arrows/RightInCon.jpg	n/a	2	0.667
53.25100000000001	0.8	Flanker-Congruent	stimuli/task-sorpf/arrows/Left100.jpg	n/a	1	0.419
56.25100000000001	0.8	Flanker-Incongruent	stimuli/task-sorpf/arrows/RightInCon.jpg	n/a	2	0.464
71.398	1.5	Other	stimuli/task-sorpf/characters/SteveHarrington.png	SteveHarrington_very_stylish	1	1.297
75.998	1.5	Other	stimuli/task-sorpf/characters/JoyceByers.png	JoyceByers_closed_off	2	0.726
80.918	1.5	Other	stimuli/task-sorpf/characters/MikeWheeler.png	MikeWheeler_smart	2	1.158
85.81200000000003	1.5	Other	stimuli/task-sorpf/characters/JonathanByers.png	JonathanByers_friendless	2	0.959
90.665	1.5	Other	stimuli/task-sorpf/characters/LucasSinclair.png	LucasSinclair_vain	2	0.716
95.612	1.5	Other	stimuli/task-sorpf/characters/DustinHenderson.png	DustinHenderson_popular	2	0.603
100.239	1.5	Other	stimuli/task-sorpf/characters/Eleven.png	Eleven_too_skinny	1	0.7040000000000001
104.919	1.5	Other	stimuli/task-sorpf/characters/NancyWheeler.png	NancyWheeler_conscientious	1	1.293
111.892	0.8	Flanker-Congruent	stimuli/task-sorpf/arrows/Left100.jpg	n/a	1	0.529
115.799	0.8	Flanker-Incongruent	stimuli/task-sorpf/arrows/LeftInCon.jpg	n/a	1	0.486
119.905	0.8	Flanker-Incongruent	stimuli/task-sorpf/arrows/RightInCon.jpg	n/a	2	0.513
123.706	0.8	Flanker-Congruent	stimuli/task-sorpf/arrows/Left100.jpg	n/a	1	0.503
127.012	0.8	Flanker-Congruent	stimuli/task-sorpf/arrows/Left100.jpg	n/a	1	0.438
141.692	1.5	Malleable	stimuli/task-sorpf/strangers/erik-lucatero-d2MSDujJl2g-unsplash.png	erik-lucatero-d2MSDujJl2g-unsplash_pulls_pranks	1	0.7070000000000001
147.159	1.5	Malleable	stimuli/task-sorpf/strangers/oliver-ragfelt-s5zc3NyWVRI-unsplash.png	oliver-ragfelt-s5zc3NyWVRI-unsplash_fun-loving	1	0.38
152.106	1.5	Malleable	stimuli/task-sorpf/strangers/ratiu-bia-7fzINre0NQE-unsplash.png	ratiu-bia-7fzINre0NQE-unsplash_concerned	1	0.393
157.399	1.5	Malleable	stimuli/task-sorpf/strangers/austin-human-Ec7cHN7ofi0-unsplash.png	austin-human-Ec7cHN7ofi0-unsplash_thinks_analytically	1	1.012
162.893	1.5	Malleable	stimuli/task-sorpf/strangers/azamat-zhanisov-kWKcLFCHD6w-unsplash.png	azamat-zhanisov-kWKcLFCHD6w-unsplash_competitive	1	0.524
167.986	1.5	Malleable	stimuli/task-sorpf/strangers/emile-guillemot-LSP9Tpavbms-unsplash.png	emile-guillemot-LSP9Tpavbms-unsplash_honest	1	0.627
172.87900000000005	1.5	Malleable	stimuli/task-sorpf/strangers/kelly-sikkema-JN0SUcTOig0-unsplash.png	kelly-sikkema-JN0SUcTOig0-unsplash_sensitive	1	0.737
178.30599999999995	1.5	Malleable	stimuli/task-sorpf/strangers/stefan-stefancik-QXevDflbl8A-unsplash.png	stefan-stefancik-QXevDflbl8A-unsplash_conscientious	1	0.86
184.333	0.8	Flanker-Congruent	stimuli/task-sorpf/arrows/Right100.jpg	n/a	2	0.51
187.533	0.8	Flanker-Congruent	stimuli/task-sorpf/arrows/Right100.jpg	n/a	2	0.423
190.83900000000003	0.8	Flanker-Incongruent	stimuli/task-sorpf/arrows/LeftInCon.jpg	n/a	1	0.506
193.346	0.8	Flanker-Congruent	stimuli/task-sorpf/arrows/Right100.jpg	n/a	2	0.4270000000000001
196.853	0.8	Flanker-Incongruent	stimuli/task-sorpf/arrows/RightInCon.jpg	n/a	2	0.505
212.52	1.5	Self	stimuli/task-sorpf/self.png	cheats_on_tests	2	0.737
217.16	1.5	Self	stimuli/task-sorpf/self.png	vain	2	0.526
221.987	1.5	Self	stimuli/task-sorpf/self.png	mean	2	0.335
226.653	1.5	Self	stimuli/task-sorpf/self.png	apathetic	1	0.8909999999999999
231.506	1.5	Self	stimuli/task-sorpf/self.png	has_a_best_friend	1	0.616
236.24	1.5	Self	stimuli/task-sorpf/self.png	sneaky	2	0.383
240.8	1.5	Self	stimuli/task-sorpf/self.png	has_good_hair	1	0.693
245.6	1.5	Self	stimuli/task-sorpf/self.png	conscientious	1	0.6579999999999999
252.493	0.8	Flanker-Incongruent	stimuli/task-sorpf/arrows/RightInCon.jpg	n/a	2	0.55
255.4	0.8	Flanker-Congruent	stimuli/task-sorpf/arrows/Right100.jpg	n/a	2	0.466
258.307	0.8	Flanker-Incongruent	stimuli/task-sorpf/arrows/RightInCon.jpg	n/a	2	0.5489999999999999
262.413	0.8	Flanker-Incongruent	stimuli/task-sorpf/arrows/RightInCon.jpg	n/a	2	0.531
266.813	0.8	Flanker-Incongruent	stimuli/task-sorpf/arrows/LeftInCon.jpg	n/a	1	0.54
282.267	1.5	Other	stimuli/task-sorpf/characters/JimHopper.png	JimHopper_helps_others	1	0.75
287.134	1.5	Other	stimuli/task-sorpf/characters/LucasSinclair.png	LucasSinclair_critical	2	1.442
292.134	1.5	Other	stimuli/task-sorpf/characters/DustinHenderson.png	DustinHenderson_a_bad_friend	2	0.35700000000000004
297.094	1.5	Other	stimuli/task-sorpf/characters/Eleven.png	Eleven_passionate	1	0.931
301.747	1.5	Other	stimuli/task-sorpf/characters/MikeWheeler.png	MikeWheeler_fast_learner	1	1.115
306.2940000000001	1.5	Other	stimuli/task-sorpf/characters/JonathanByers.png	JonathanByers_socially_awkward	1	0.759
311.2270000000001	1.5	Other	stimuli/task-sorpf/characters/SteveHarrington.png	SteveHarrington_mean	2	0.453
