onset	duration	trial_type	stim_file	prompt	response	response_time
3.013	1.5	Self	stimuli/task-sorpf/self.png	has_a_weird_nose	1	0.597
7.6	1.5	Self	stimuli/task-sorpf/self.png	unattractive	2	0.412
12.453	1.5	Self	stimuli/task-sorpf/self.png	honest	1	0.416
17.213	1.5	Self	stimuli/task-sorpf/self.png	thinks_analytically	1	0.453
22.213	1.5	Self	stimuli/task-sorpf/self.png	proper	1	0.439
27.107	1.5	Self	stimuli/task-sorpf/self.png	smart	1	0.393
31.653	1.5	Self	stimuli/task-sorpf/self.png	sneaky	2	0.394
36.627	1.5	Self	stimuli/task-sorpf/self.png	funny	1	0.713
43.307	0.8	Flanker-Incongruent	stimuli/task-sorpf/arrows/RightInCon.jpg	n/a	2	0.5760000000000001
45.907	0.8	Flanker-Incongruent	stimuli/task-sorpf/arrows/RightInCon.jpg	n/a	2	0.501
50.107	0.8	Flanker-Congruent	stimuli/task-sorpf/arrows/Left100.jpg	n/a	1	0.489
54.307	0.8	Flanker-Congruent	stimuli/task-sorpf/arrows/Left100.jpg	n/a	1	0.428
57.307	0.8	Flanker-Congruent	stimuli/task-sorpf/arrows/Right100.jpg	n/a	2	0.435
71.494	1.5	Other	stimuli/task-sorpf/characters/SteveHarrington.png	SteveHarrington_closed_off	1	0.502
76.027	1.5	Other	stimuli/task-sorpf/characters/JimHopper.png	JimHopper_brave	1	0.552
80.574	1.5	Other	stimuli/task-sorpf/characters/JoyceByers.png	JoyceByers_sensitive	1	0.528
85.44	1.5	Other	stimuli/task-sorpf/characters/JonathanByers.png	JonathanByers_competitive	2	0.443
90.36	1.5	Other	stimuli/task-sorpf/characters/Eleven.png	Eleven_popular	2	0.481
94.88	1.5	Other	stimuli/task-sorpf/characters/MikeWheeler.png	MikeWheeler_has_weird_hobbies	2	0.945
99.881	1.5	Other	stimuli/task-sorpf/characters/DustinHenderson.png	DustinHenderson_has_gross_body_odor	2	0.952
104.401	1.5	Other	stimuli/task-sorpf/characters/NancyWheeler.png	NancyWheeler_goofs_off	2	0.706
111.321	0.8	Flanker-Incongruent	stimuli/task-sorpf/arrows/LeftInCon.jpg	n/a	1	0.608
113.921	0.8	Flanker-Congruent	stimuli/task-sorpf/arrows/Right100.jpg	n/a	2	0.463
117.427	0.8	Flanker-Incongruent	stimuli/task-sorpf/arrows/LeftInCon.jpg	n/a	1	0.479
121.734	0.8	Flanker-Congruent	stimuli/task-sorpf/arrows/Right100.jpg	n/a	2	0.401
124.241	0.8	Flanker-Congruent	stimuli/task-sorpf/arrows/Left100.jpg	n/a	1	0.406
