onset	duration	trial_type	stim_file	prompt	response	response_time
3.008	1.5	Self	stimuli/task-sorpf/self.png	dramatic	1	0.985
7.542000000000002	1.5	Self	stimuli/task-sorpf/self.png	sensitive	1	0.685
12.555	1.5	Self	stimuli/task-sorpf/self.png	vain	2	1.232
17.542	1.5	Self	stimuli/task-sorpf/self.png	has_good_hair	1	0.615
22.475	1.5	Self	stimuli/task-sorpf/self.png	friendly	1	0.5379999999999999
27.062	1.5	Self	stimuli/task-sorpf/self.png	socially_awkward	1	0.35600000000000004
31.755	1.5	Self	stimuli/task-sorpf/self.png	funny	1	0.7609999999999999
36.662	1.5	Self	stimuli/task-sorpf/self.png	passionate	1	0.344
43.32899999999999	0.8	Flanker-Congruent	stimuli/task-sorpf/arrows/Left100.jpg	n/a	1	0.636
46.555	0.8	Flanker-Incongruent	stimuli/task-sorpf/arrows/LeftInCon.jpg	n/a	n/a	n/a
49.462	0.8	Flanker-Congruent	stimuli/task-sorpf/arrows/Left100.jpg	n/a	n/a	n/a
52.169	0.8	Flanker-Incongruent	stimuli/task-sorpf/arrows/LeftInCon.jpg	n/a	n/a	n/a
55.369	0.8	Flanker-Incongruent	stimuli/task-sorpf/arrows/LeftInCon.jpg	n/a	1	0.7190000000000001
68.48899999999999	1.5	Other	stimuli/task-sorpf/characters/DustinHenderson.png	DustinHenderson_smart	1	0.457
73.222	1.5	Other	stimuli/task-sorpf/characters/JimHopper.png	JimHopper_loner	1	0.632
77.995	1.5	Other	stimuli/task-sorpf/characters/LucasSinclair.png	LucasSinclair_honest	1	0.355
83.009	1.5	Other	stimuli/task-sorpf/characters/SteveHarrington.png	SteveHarrington_vain	1	0.32
87.662	1.5	Other	stimuli/task-sorpf/characters/Eleven.png	Eleven_very_stylish	2	0.377
92.222	1.5	Other	stimuli/task-sorpf/characters/NancyWheeler.png	NancyWheeler_closed_off	1	0.755
97.062	1.5	Other	stimuli/task-sorpf/characters/MikeWheeler.png	MikeWheeler_poor_hygeine	2	0.375
101.742	1.5	Other	stimuli/task-sorpf/characters/JonathanByers.png	JonathanByers_a_bad_friend	2	0.6779999999999999
108.276	0.8	Flanker-Congruent	stimuli/task-sorpf/arrows/Right100.jpg	n/a	2	0.645
112.476	0.8	Flanker-Congruent	stimuli/task-sorpf/arrows/Left100.jpg	n/a	1	0.5579999999999999
116.876	0.8	Flanker-Congruent	stimuli/task-sorpf/arrows/Right100.jpg	n/a	n/a	n/a
120.876	0.8	Flanker-Congruent	stimuli/task-sorpf/arrows/Right100.jpg	n/a	2	0.6729999999999999
124.476	0.8	Flanker-Congruent	stimuli/task-sorpf/arrows/Left100.jpg	n/a	1	0.695
141.556	1.5	Malleable	stimuli/task-sorpf/strangers/erik-lucatero-d2MSDujJl2g-unsplash.png	erik-lucatero-d2MSDujJl2g-unsplash_pulls_pranks	1	0.417
146.916	1.5	Malleable	stimuli/task-sorpf/strangers/oliver-ragfelt-s5zc3NyWVRI-unsplash.png	oliver-ragfelt-s5zc3NyWVRI-unsplash_fun-loving	2	1.17
152.076	1.5	Malleable	stimuli/task-sorpf/strangers/ratiu-bia-7fzINre0NQE-unsplash.png	ratiu-bia-7fzINre0NQE-unsplash_concerned	1	0.34600000000000003
157.38299999999995	1.5	Malleable	stimuli/task-sorpf/strangers/austin-human-Ec7cHN7ofi0-unsplash.png	austin-human-Ec7cHN7ofi0-unsplash_thinks_analytically	1	0.343
162.929	1.5	Malleable	stimuli/task-sorpf/strangers/azamat-zhanisov-kWKcLFCHD6w-unsplash.png	azamat-zhanisov-kWKcLFCHD6w-unsplash_competitive	1	0.353
168.543	1.5	Malleable	stimuli/task-sorpf/strangers/emile-guillemot-LSP9Tpavbms-unsplash.png	emile-guillemot-LSP9Tpavbms-unsplash_honest	1	0.28300000000000003
173.356	1.5	Malleable	stimuli/task-sorpf/strangers/kelly-sikkema-JN0SUcTOig0-unsplash.png	kelly-sikkema-JN0SUcTOig0-unsplash_sensitive	2	1.568
179.21	1.5	Malleable	stimuli/task-sorpf/strangers/stefan-stefancik-QXevDflbl8A-unsplash.png	stefan-stefancik-QXevDflbl8A-unsplash_conscientious	1	0.381
185.236	0.8	Flanker-Congruent	stimuli/task-sorpf/arrows/Right100.jpg	n/a	2	0.703
188.636	0.8	Flanker-Incongruent	stimuli/task-sorpf/arrows/LeftInCon.jpg	n/a	n/a	n/a
192.436	0.8	Flanker-Incongruent	stimuli/task-sorpf/arrows/RightInCon.jpg	n/a	2	0.598
196.436	0.8	Flanker-Congruent	stimuli/task-sorpf/arrows/Left100.jpg	n/a	1	0.5670000000000001
200.436	0.8	Flanker-Congruent	stimuli/task-sorpf/arrows/Left100.jpg	n/a	n/a	n/a
215.076	1.5	Self	stimuli/task-sorpf/self.png	popular	2	0.337
219.957	1.5	Self	stimuli/task-sorpf/self.png	has_a_best_friend	1	0.4320000000000001
224.943	1.5	Self	stimuli/task-sorpf/self.png	goofs_off	1	0.308
229.85	1.5	Self	stimuli/task-sorpf/self.png	too_skinny	2	0.444
234.477	1.5	Self	stimuli/task-sorpf/self.png	cheats_on_tests	2	0.383
239.463	1.5	Self	stimuli/task-sorpf/self.png	thinks_analytically	1	0.43
244.223	1.5	Self	stimuli/task-sorpf/self.png	uptight	1	0.312
249.21	1.5	Self	stimuli/task-sorpf/self.png	overweight	1	0.384
256.21	0.8	Flanker-Incongruent	stimuli/task-sorpf/arrows/RightInCon.jpg	n/a	n/a	n/a
259.21	0.8	Flanker-Congruent	stimuli/task-sorpf/arrows/Right100.jpg	n/a	n/a	n/a
261.81	0.8	Flanker-Incongruent	stimuli/task-sorpf/arrows/RightInCon.jpg	n/a	n/a	n/a
265.01	0.8	Flanker-Incongruent	stimuli/task-sorpf/arrows/LeftInCon.jpg	n/a	n/a	n/a
269.21	0.8	Flanker-Congruent	stimuli/task-sorpf/arrows/Right100.jpg	n/a	n/a	n/a
284.437	1.5	Other	stimuli/task-sorpf/characters/JoyceByers.png	JoyceByers_fast_learner	1	0.394
