onset	duration	trial_type	stimulus_pair	trial_number	correct_response	response	response_time	stim_file_left	stim_file_right	stim_type_left	stim_type_right
8.067	2.5	Testing	DE	61	2	D	0.9520000000000001	stimuli/2.jpeg	stimuli/5.jpeg	E	D
12.967	2.5	Testing	BE	62	2	E	1.6159999999999999	stimuli/4.jpeg	stimuli/2.jpeg	B	E
17.067	2.5	Testing	CF	63	1	F	0.54	stimuli/1.jpeg	stimuli/6.jpeg	F	C
21.566999999999997	2.5	Testing	BD	64	1	B	1.484	stimuli/4.jpeg	stimuli/5.jpeg	B	D
27.066999999999997	2.5	Testing	BF	65	2	F	0.669	stimuli/4.jpeg	stimuli/1.jpeg	B	F
30.566999999999997	2.5	Testing	AE	66	1	A	0.85	stimuli/3.jpeg	stimuli/2.jpeg	A	E
36.266999999999996	2.5	Testing	BE	67	2	B	2.369	stimuli/2.jpeg	stimuli/4.jpeg	E	B
40.367	2.5	Testing	BC	68	1	C	0.914	stimuli/6.jpeg	stimuli/4.jpeg	C	B
46.068000000000005	2.5	Testing	DE	69	2	E	1.008	stimuli/5.jpeg	stimuli/2.jpeg	D	E
50.568000000000005	2.5	Testing	AC	70	1	C	1.2919999999999998	stimuli/6.jpeg	stimuli/3.jpeg	C	A
56.068000000000005	2.5	Testing	BF	71	2	F	0.6890000000000001	stimuli/4.jpeg	stimuli/1.jpeg	B	F
59.568000000000005	2.5	Testing	AC	72	1	C	1.021	stimuli/6.jpeg	stimuli/3.jpeg	C	A
64.468	2.5	Testing	DE	73	2	E	1.348	stimuli/5.jpeg	stimuli/2.jpeg	D	E
70.168	2.5	Testing	AF	74	2	F	0.737	stimuli/3.jpeg	stimuli/1.jpeg	A	F
74.668	2.5	Testing	AF	75	2	F	0.612	stimuli/3.jpeg	stimuli/1.jpeg	A	F
79.568	2.5	Testing	DF	76	2	F	0.51	stimuli/5.jpeg	stimuli/1.jpeg	D	F
83.068	2.5	Testing	AE	77	2	A	0.609	stimuli/2.jpeg	stimuli/3.jpeg	E	A
88.568	2.5	Testing	BC	78	1	C	0.903	stimuli/6.jpeg	stimuli/4.jpeg	C	B
92.66799999999999	2.5	Testing	BF	79	2	F	0.584	stimuli/4.jpeg	stimuli/1.jpeg	B	F
97.16799999999999	2.5	Testing	BF	80	2	F	0.5660000000000001	stimuli/4.jpeg	stimuli/1.jpeg	B	F
102.068	2.5	Testing	BD	81	1	B	1.073	stimuli/4.jpeg	stimuli/5.jpeg	B	D
107.76799999999999	2.5	Testing	BE	82	1	B	0.772	stimuli/4.jpeg	stimuli/2.jpeg	B	E
111.868	2.5	Testing	BD	83	2	D	1.449	stimuli/4.jpeg	stimuli/5.jpeg	B	D
115.368	2.5	Testing	BE	84	1	E	0.85	stimuli/2.jpeg	stimuli/4.jpeg	E	B
120.868	2.5	Testing	BD	85	2	B	0.938	stimuli/5.jpeg	stimuli/4.jpeg	D	B
125.76799999999999	2.5	Testing	BE	86	1	B	0.619	stimuli/4.jpeg	stimuli/2.jpeg	B	E
129.268	2.5	Testing	DF	87	1	F	0.633	stimuli/1.jpeg	stimuli/5.jpeg	F	D
133.368	2.5	Testing	AC	88	2	C	1.112	stimuli/3.jpeg	stimuli/6.jpeg	A	C
139.06799999999998	2.5	Testing	BC	89	2	C	1.062	stimuli/4.jpeg	stimuli/6.jpeg	B	C
144.585	2.5	Testing	AF	90	1	F	0.848	stimuli/1.jpeg	stimuli/3.jpeg	F	A
149.085	2.5	Testing	AE	91	1	A	0.675	stimuli/3.jpeg	stimuli/2.jpeg	A	E
154.785	2.5	Testing	AF	92	2	F	0.574	stimuli/3.jpeg	stimuli/1.jpeg	A	F
158.885	2.5	Testing	BF	93	1	F	0.742	stimuli/1.jpeg	stimuli/4.jpeg	F	B
164.385	2.5	Testing	CE	94	2	C	0.514	stimuli/2.jpeg	stimuli/6.jpeg	E	C
167.885	2.5	Testing	BD	95	2	B	1.1440000000000001	stimuli/5.jpeg	stimuli/4.jpeg	D	B
172.385	2.5	Testing	AC	96	2	A	0.57	stimuli/6.jpeg	stimuli/3.jpeg	C	A
177.285	2.5	Testing	BF	97	1	F	0.738	stimuli/1.jpeg	stimuli/4.jpeg	F	B
180.785	2.5	Testing	AC	98	1	C	1.097	stimuli/6.jpeg	stimuli/3.jpeg	C	A
185.685	2.5	Testing	BC	99	1	C	1.04	stimuli/6.jpeg	stimuli/4.jpeg	C	B
189.785	2.5	Testing	DF	100	1	F	0.7070000000000001	stimuli/1.jpeg	stimuli/5.jpeg	F	D
194.285	2.5	Testing	CF	101	2	F	0.642	stimuli/6.jpeg	stimuli/1.jpeg	C	F
199.78599999999997	2.5	Testing	BF	102	1	F	0.595	stimuli/1.jpeg	stimuli/4.jpeg	F	B
205.486	2.5	Testing	DE	103	1	E	0.9670000000000001	stimuli/2.jpeg	stimuli/5.jpeg	E	D
209.986	2.5	Testing	BD	104	1	B	1.16	stimuli/4.jpeg	stimuli/5.jpeg	B	D
215.68599999999998	2.5	Testing	AE	105	2	A	0.748	stimuli/2.jpeg	stimuli/3.jpeg	E	A
219.78599999999997	2.5	Testing	BC	106	2	C	0.667	stimuli/4.jpeg	stimuli/6.jpeg	B	C
223.28599999999997	2.5	Testing	BC	107	2	C	0.664	stimuli/4.jpeg	stimuli/6.jpeg	B	C
228.78599999999997	2.5	Testing	DE	108	1	D	0.738	stimuli/5.jpeg	stimuli/2.jpeg	D	E
233.68599999999998	2.5	Testing	BC	109	1	C	1.374	stimuli/6.jpeg	stimuli/4.jpeg	C	B
239.18599999999998	2.5	Testing	DF	110	1	F	0.711	stimuli/1.jpeg	stimuli/5.jpeg	F	D
244.886	2.5	Testing	AE	111	2	A	0.639	stimuli/2.jpeg	stimuli/3.jpeg	E	A
249.78599999999997	2.5	Testing	CE	112	1	C	0.938	stimuli/6.jpeg	stimuli/2.jpeg	C	E
253.28599999999997	2.5	Testing	AD	113	2	A	0.6759999999999999	stimuli/5.jpeg	stimuli/3.jpeg	D	A
257.38599999999997	2.5	Testing	BF	114	2	F	0.501	stimuli/4.jpeg	stimuli/1.jpeg	B	F
261.88599999999997	2.5	Testing	AE	115	1	A	0.774	stimuli/3.jpeg	stimuli/2.jpeg	A	E
267.38599999999997	2.5	Testing	AD	116	1	A	0.6890000000000001	stimuli/3.jpeg	stimuli/5.jpeg	A	D
271.88599999999997	2.5	Testing	BE	117	1	B	1.518	stimuli/4.jpeg	stimuli/2.jpeg	B	E
277.586	2.5	Testing	CF	118	1	F	0.5429999999999999	stimuli/1.jpeg	stimuli/6.jpeg	F	C
281.086	2.5	Testing	BE	119	2	B	0.782	stimuli/2.jpeg	stimuli/4.jpeg	E	B
285.186	2.5	Testing	AD	120	1	A	0.998	stimuli/3.jpeg	stimuli/5.jpeg	A	D
290.086	2.5	Testing	AD	121	1	A	0.621	stimuli/3.jpeg	stimuli/5.jpeg	A	D
