onset	duration	trial_type	stimulus_pair	trial_number	correct_response	response	response_time	stim_file_left	stim_file_right	stim_type_left	stim_type_right
8.076	2.5	Testing	BE	61	2	E	1.4569999999999999	stimuli/3.jpeg	stimuli/4.jpeg	B	E
13.776	2.5	Testing	BF	62	1	F	1.016	stimuli/6.jpeg	stimuli/3.jpeg	F	B
17.276	2.5	Testing	BF	63	1	B	1.7469999999999999	stimuli/3.jpeg	stimuli/6.jpeg	B	F
22.776999999999997	2.5	Testing	BE	64	2	E	0.917	stimuli/3.jpeg	stimuli/4.jpeg	B	E
26.877	2.5	Testing	AC	65	1	C	0.768	stimuli/5.jpeg	stimuli/1.jpeg	C	A
31.776999999999997	2.5	Testing	BC	66	2	C	0.885	stimuli/3.jpeg	stimuli/5.jpeg	B	C
36.277	2.5	Testing	AC	67	1	C	0.823	stimuli/5.jpeg	stimuli/1.jpeg	C	A
40.376999999999995	2.5	Testing	AF	68	1	A	1.026	stimuli/1.jpeg	stimuli/6.jpeg	A	F
46.077	2.5	Testing	BF	69	1	B	1.817	stimuli/3.jpeg	stimuli/6.jpeg	B	F
51.577	2.5	Testing	CF	70	2	C	0.547	stimuli/6.jpeg	stimuli/5.jpeg	F	C
55.077	2.5	Testing	AC	71	1	C	0.96	stimuli/5.jpeg	stimuli/1.jpeg	C	A
59.577	2.5	Testing	AF	72	1	A	0.9	stimuli/1.jpeg	stimuli/6.jpeg	A	F
64.477	2.5	Testing	AD	73	2	A	0.738	stimuli/2.jpeg	stimuli/1.jpeg	D	A
68.977	2.5	Testing	DF	74	1	F	1.8230000000000002	stimuli/6.jpeg	stimuli/2.jpeg	F	D
74.477	2.5	Testing	AD	75	1	A	0.93	stimuli/1.jpeg	stimuli/2.jpeg	A	D
80.17699999999999	2.5	Testing	BC	76	1	C	1.482	stimuli/5.jpeg	stimuli/3.jpeg	C	B
84.277	2.5	Testing	AF	77	1	A	0.843	stimuli/1.jpeg	stimuli/6.jpeg	A	F
87.777	2.5	Testing	BE	78	1	E	1.492	stimuli/4.jpeg	stimuli/3.jpeg	E	B
92.677	2.5	Testing	BF	79	1	B	2.279	stimuli/3.jpeg	stimuli/6.jpeg	B	F
97.177	2.5	Testing	AE	80	1	E	0.941	stimuli/4.jpeg	stimuli/1.jpeg	E	A
100.677	2.5	Testing	DE	81	1	E	0.883	stimuli/4.jpeg	stimuli/2.jpeg	E	D
105.57700000000001	2.5	Testing	BE	82	1	E	0.618	stimuli/4.jpeg	stimuli/3.jpeg	E	B
111.277	2.5	Testing	BC	83	1	C	0.9009999999999999	stimuli/5.jpeg	stimuli/3.jpeg	C	B
115.37700000000001	2.5	Testing	BF	84	1	B	1.2919999999999998	stimuli/3.jpeg	stimuli/6.jpeg	B	F
120.87700000000001	2.5	Testing	CE	85	2	C	0.617	stimuli/4.jpeg	stimuli/5.jpeg	E	C
126.57700000000001	2.5	Testing	BD	86	1	B	1.966	stimuli/3.jpeg	stimuli/2.jpeg	B	D
130.678	2.5	Testing	BD	87	2	B	1.133	stimuli/2.jpeg	stimuli/3.jpeg	D	B
136.178	2.5	Testing	BD	88	1	B	1.666	stimuli/3.jpeg	stimuli/2.jpeg	B	D
141.078	2.5	Testing	DE	89	1	E	0.805	stimuli/4.jpeg	stimuli/2.jpeg	E	D
145.578	2.5	Testing	AE	90	1	A	1.012	stimuli/1.jpeg	stimuli/4.jpeg	A	E
149.078	2.5	Testing	BC	91	2	C	0.7090000000000001	stimuli/3.jpeg	stimuli/5.jpeg	B	C
